transaction_date,owner,ticker,asset_description,asset_type,transaction_type,amount,comment,party,state,industry,sector,senator,ptr_link,disclosure_date,amount_value,committees,return
2019-04-08,Joint,AAPL,Apple Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,Computer Manufacturing,Technology,David Perdue,https://efdsearch.senate.gov/search/view/ptr/4f6a149a-a974-4536-89aa-79a15a58f168/,2019-05-07,32500.5,[],1.8046862515633122
2019-04-08,Joint,FDX,FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Air Freight/Delivery Services,Transportation,David Perdue,https://efdsearch.senate.gov/search/view/ptr/4f6a149a-a974-4536-89aa-79a15a58f168/,2019-05-07,8000.5,[],7.722548970742162
2019-04-08,Joint,AAPL,Apple Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,Computer Manufacturing,Technology,David Perdue,https://efdsearch.senate.gov/search/view/ptr/4f6a149a-a974-4536-89aa-79a15a58f168/,2019-05-07,32500.5,[],1.8046862515633122
2019-04-08,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,David Perdue,https://efdsearch.senate.gov/search/view/ptr/4f6a149a-a974-4536-89aa-79a15a58f168/,2019-05-07,8000.5,[],0.1038520197734246
2019-04-08,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,David Perdue,https://efdsearch.senate.gov/search/view/ptr/4f6a149a-a974-4536-89aa-79a15a58f168/,2019-05-07,8000.5,[],0.2921741469298716
2019-04-08,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,David Perdue,https://efdsearch.senate.gov/search/view/ptr/4f6a149a-a974-4536-89aa-79a15a58f168/,2019-05-07,8000.5,[],0.23556220043939563
2019-04-05,Spouse,NVS,Novartis AG,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,LA,Major Pharmaceuticals,Health Care,Bill Cassidy,https://efdsearch.senate.gov/search/view/ptr/1ca02c35-f720-4d35-9c3c-e7b9f25b81c6/,2019-05-03,8000.5,[],0.0
2019-04-26,Self,TEL,TE Connectivity Ltd.,Stock,Sale (Full),"$50,001 - $100,000",--,Republican,OK,Electronic Components,Technology,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/8e3005c9-79c5-4981-9fd1-8bf95b79dfd9/,2019-05-03,75000.5,[],0.0
2019-04-26,Self,LH,Laboratory Corporation of America Holdings,Stock,Sale (Full),"$50,001 - $100,000",--,Republican,OK,Medical Specialities,Health Care,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/8e3005c9-79c5-4981-9fd1-8bf95b79dfd9/,2019-05-03,75000.5,[],0.0
2019-04-16,Self,CLR,"Continental Resources, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Republican,OK,,,James M. Inhofe,https://efdsearch.senate.gov/search/view/ptr/8e3005c9-79c5-4981-9fd1-8bf95b79dfd9/,2019-05-03,32500.5,[],0.06981887632149121
2019-05-02,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Richard Burr,https://efdsearch.senate.gov/search/view/paper/5ba213ef-42a1-4517-bf32-5cc941a82d7c/,2019-05-02,,[],0.0
2019-04-17,Spouse,QCOM,QUALCOMM Incorporated,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,DE,Radio And Television Broadcasting And Communications Equipment,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ee11f53b-a3b1-4824-a16c-d3a98f090527/,2019-05-01,8000.5,[],0.0
2019-04-17,Spouse,SWKS,"Skyworks Solutions, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Democrat,DE,Semiconductors,Technology,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/ee11f53b-a3b1-4824-a16c-d3a98f090527/,2019-05-01,8000.5,[],0.0
2019-04-29,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Richard Blumenthal,https://efdsearch.senate.gov/search/view/paper/40f35e56-632b-4b9d-b28c-658419ca0d53/,2019-04-29,,[],0.0
2019-04-29,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Dianne Feinstein,https://efdsearch.senate.gov/search/view/paper/0d1cda01-6aae-49e1-9c70-b88fb6c86af8/,2019-04-29,,[],0.0
2019-04-25,Self,KDP,Keurig Dr Pepper Inc.,Stock,Purchase,"$15,001 - $50,000",--,Republican,ND,Beverages (Production/Distribution),Consumer Non-Durables,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/6973eebd-1e5e-41a8-8fa6-2baff09adbac/,2019-04-29,32500.5,[],0.0
2019-04-25,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Gary C. Peters,https://efdsearch.senate.gov/search/view/ptr/6fb6530c-db51-4751-a1ab-7928aeff396d/,2019-04-25,,[],0.0
2019-04-09,Joint,ABT,Abbott Laboratories,Stock,Sale (Full),"$250,001 - $500,000",--,Democrat,MN,Major Pharmaceuticals,Health Care,Tina Smith,https://efdsearch.senate.gov/search/view/ptr/a01704e8-58d6-42ee-a525-300381ea2f49/,2019-04-24,375000.5,"['Banking, Housing, and Urban Affairs']",0.0
2019-04-23,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,John Boozman,https://efdsearch.senate.gov/search/view/paper/df5cc344-2da5-471d-9470-be7ecc4d742f/,2019-04-23,,[],0.0
2018-04-10,Self,CBS,CBS Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,NM,,,Tom Udall,https://efdsearch.senate.gov/search/view/ptr/debe3c76-c386-42a7-85f9-8e15e85d490b/,2019-04-18,8000.5,[],0.0
2019-03-11,Spouse,V,Visa Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Business Services,Miscellaneous,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,TSM,Taiwan Semiconductor Manufacturing Company Limited,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Semiconductors,Technology,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,SFTBY,SoftBank Group Corp.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,SRE,Sempra Energy,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Natural Gas Distribution,Public Utilities,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,RDS-B,Royal Dutch Shell plc,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,SLB,Schlumberger Limited,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Oilfield Services/Equipment,Energy,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,RBGLY,Reckitt Benckiser Group plc,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,PM,Philip Morris International Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Farming/Seeds/Milling,Consumer Non-Durables,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,PDRDY,Pernod Ricard SA,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,AVGO,Broadcom Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Semiconductors,Technology,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,LRLCY,L'Oréal S.A.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,NVO,Novo Nordisk A/S,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Major Pharmaceuticals,Health Care,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,MRAAY,"Murata Manufacturing Co., Ltd.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,NSRGY,Nestlé S.A.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,NPSNY,Naspers Limited,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,JPM,JPMorgan Chase &amp; Co.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Major Banks,Finance,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,MCO,Moody's Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Finance: Consumer Services,Finance,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,MDLZ,"Mondelez International, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Packaged Foods,Consumer Non-Durables,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,MSFT,Microsoft Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Computer Software: Prepackaged Software,Technology,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,LVS,Las Vegas Sands Corp.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Hotels/Resorts,Consumer Services,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,KYCCF,Keyence Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,ICE,"Intercontinental Exchange, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Investment Bankers/Brokers/Service,Finance,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,INTC,Intel Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Semiconductors,Technology,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],1.020769535237381
2019-03-11,Spouse,SAFRY,Safran SA,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,HLT,Hilton Worldwide Holdings Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,GDDY,GoDaddy Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,EDP Services,Technology,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,GILD,"Gilead Sciences, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,ESLOY,EssilorLuxottica Société anonyme,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,ENB,Enbridge Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Natural Gas Distribution,Energy,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,DEO,Diageo plc,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Beverages (Production/Distribution),Consumer Non-Durables,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,DE,Deere &amp; Company,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Industrial Machinery/Components,Capital Goods,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,DHR,Danaher Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Industrial Machinery/Components,Capital Goods,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,CCI,Crown Castle International Corp. (REIT),Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Real Estate Investment Trusts,Real Estate,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,CVX,Chevron Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Integrated oil Companies,Energy,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,CABGY,Carlsberg A/S,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,CSX,CSX Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Railroads,Transportation,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,CME,CME Group Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Investment Bankers/Brokers/Service,Finance,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],1.5311543028560715
2019-03-11,Spouse,BK,The Bank of New York Mellon Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Major Banks,Finance,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,ASML,ASML Holding N.V.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Industrial Machinery/Components,Technology,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,AZN,AstraZeneca PLC,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Major Pharmaceuticals,Health Care,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,AHKSY,Asahi Kasei Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,AAPL,Apple Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Computer Manufacturing,Technology,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,AMT,American Tower Corporation (REIT),Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Real Estate Investment Trusts,Consumer Services,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,AMZN,"Amazon.com, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Catalog/Specialty Distribution,Consumer Services,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,GOOG,Alphabet Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,"Computer Software: Programming, Data Processing",Technology,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,EADSY,Airbus SE,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,ATVI,"Activision Blizzard, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Computer Software: Prepackaged Software,Technology,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-11,Spouse,AAGIY,AIA Group Limited,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,,,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-03-04,Self,KO,The Coca-Cola Company,Stock,Purchase,"$1,001 - $15,000",--,Republican,WV,Beverages (Production/Distribution),Consumer Non-Durables,Shelley Moore Capito,https://efdsearch.senate.gov/search/view/ptr/46cecbcc-7c1c-4cbb-aa4f-fa1d2cd63627/,2019-04-17,8000.5,[],0.0
2019-04-17,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Rick Scott,https://efdsearch.senate.gov/search/view/ptr/04d279c4-2a06-42c9-94ab-903e116a76be/,2019-04-17,,[],0.0
2019-03-15,Spouse,BA,The Boeing Company,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Aerospace,Capital Goods,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/94008f80-fd16-4656-afb6-ba4ae1d47319/,2019-04-17,8000.5,[],2.041539070474762
2019-03-22,Spouse,BIIB,Biogen Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/94008f80-fd16-4656-afb6-ba4ae1d47319/,2019-04-17,8000.5,[],0.3173427145884388
2019-03-15,Joint,BA,The Boeing Company,Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,RI,Aerospace,Capital Goods,Sheldon Whitehouse,https://efdsearch.senate.gov/search/view/ptr/94008f80-fd16-4656-afb6-ba4ae1d47319/,2019-04-17,32500.5,[],2.041539070474762
2019-04-12,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/514f7dc7-c7bf-47ed-92fe-baa8c553eaec/,2019-04-12,,[],0.0
2019-04-10,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Richard Burr,https://efdsearch.senate.gov/search/view/paper/1597ee5f-a104-4740-905e-753b67800a43/,2019-04-10,,[],0.0
2019-04-09,N/A,N/A,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,N/A,Unknown,,,,,,Thomas R. Carper,https://efdsearch.senate.gov/search/view/ptr/61f45eac-be7d-4441-a2c0-1fe36d2cff9b/,2019-04-09,,[],0.0
2019-03-08,Self,XSLV,Invesco S&amp;P SmallCap Low Volatility ETF,Stock,Purchase,"$50,001 - $100,000",--,Republican,ND,,,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,2019-04-09,75000.5,[],0.0
2019-03-22,Self,PRNHX,T. Rowe Price New Horizons,Stock,Purchase,"$50,001 - $100,000",--,Republican,ND,,,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,2019-04-09,75000.5,[],0.0
2019-03-22,Self,FLMVX,JPMorgan Mid Cap Value L,Stock,Purchase,"$50,001 - $100,000",--,Republican,ND,,,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,2019-04-09,75000.5,[],0.0
2019-03-22,Self,FCNTX,Fidelity Contrafund,Stock,Purchase,"$50,001 - $100,000",--,Republican,ND,,,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,2019-04-09,75000.5,[],0.0
2019-03-22,Self,TGT,Target Corporation,Stock,Purchase,"$50,001 - $100,000",--,Republican,ND,Department/Specialty Retail Stores,Consumer Services,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,2019-04-09,75000.5,[],0.0
2019-03-22,Self,MET,"MetLife, Inc.",Stock,Purchase,"$50,001 - $100,000",--,Republican,ND,Life Insurance,Finance,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,2019-04-09,75000.5,[],0.0
2019-03-22,Self,IVZ,Invesco Ltd.,Stock,Purchase,"$50,001 - $100,000",--,Republican,ND,Investment Managers,Finance,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,2019-04-09,75000.5,[],-0.5666628889140739
2019-03-22,Self,KDP,Keurig Dr Pepper Inc.,Stock,Purchase,"$50,001 - $100,000",--,Republican,ND,Beverages (Production/Distribution),Consumer Non-Durables,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,2019-04-09,75000.5,[],0.0
2019-03-22,Self,CCI,Crown Castle International Corp. (REIT),Stock,Purchase,"$50,001 - $100,000",--,Republican,ND,Real Estate Investment Trusts,Real Estate,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/252cb80b-a178-4762-8e33-d1d3776a0656/,2019-04-09,75000.5,[],0.0
2019-03-20,Joint,DIS,21st Century Fox Class B (Exchanged) <br> The Walt Disney Company (Received),Stock,Exchange,"$15,001 - $50,000",--,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,32500.5,[],1.2568603775469314
2019-03-20,Joint,DIS,21st Century Fox Class A (Exchanged) <br> The Walt Disney Company (Received),Stock,Exchange,"$15,001 - $50,000",--,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,32500.5,[],1.2568603775469314
2019-04-05,Joint,FDX,FedEx Corporation,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Air Freight/Delivery Services,Transportation,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],7.722548970742162
2019-04-05,Joint,BWXT,"BWX Technologies, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.1038520197734246
2019-04-03,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Services-Misc. Amusement & Recreation,Consumer Services,David Perdue,https://efdsearch.senate.gov/search/view/ptr/0e5d9b1e-2b51-42b9-9ead-f05d117260a8/,2019-04-09,8000.5,[],0.23556220043939563
